product_code,product_name,stock,recent_months,recent_months_with_sales,recent_units_sold,recent_average_monthly_sales,recent_sales_stddev,months_with_data,annual_units_sold,average_monthly_sales,sales_stddev,recommended_order
5565973,"Clotrimazol Generis MG, 10 mg/g Bisnaga 50 g Cr vag...[1]",2.0,"JUN, JUL_2, AGO_2",1,2.0,0.6666666666666666,0.9428090415820634,9,14.0,0.9333333333333333,0.9285592184789412,0
5615935,"Lorazepam Labesfal , 2.5 mg Blister 60 Unidade(s) Comp...[60]",3.0,"JUN, JUL_2, AGO_2",3,9.0,3.0,0.0,15,71.0,4.733333333333333,2.2050447211388304,0
5711700,"Desloratadina Aurovitas MG, 5 mg Blister 20 Unidade(s) Comp revest pelic...[20]",5.0,"JUN, JUL_2, AGO_2",2,5.0,1.6666666666666667,1.699673171197595,6,9.0,0.6,1.0198039027185568,0
5840673,"Hidrocortisona Generis , 10 mg Blister 25 Unidade(s) Comp...[25]",7.0,"JUN, JUL_2, AGO_2",1,2.0,0.6666666666666666,0.9428090415820634,8,23.0,1.5333333333333334,2.124983660067897,0
5472915,"Desloratadina Generis MG, 5 mg Blister 20 Unidade(s) Comp orodisp...[20]",9.0,"JUN, JUL_2, AGO_2",1,1.0,0.3333333333333333,0.4714045207910317,4,4.0,0.26666666666666666,0.44221663871405337,0
3179389,"Megestrol Generis, 160 mg x 30 comp...[30]",3.0,"JUN, JUL_2, AGO_2",1,2.0,0.6666666666666666,0.9428090415820634,7,11.0,0.7333333333333333,0.8537498983243799,0
4507596,"Diazepam Labesfal , 10 mg Blister 40 Unidade(s) Comp...[40]",4.0,"JUN, JUL_2, AGO_2",2,3.0,1.0,0.816496580927726,8,18.0,1.2,1.2220201853215573,0
5719364,"Pantoprazol Generis MG, 20 mg Blister 56 Unidade(s) Comp GR...[56]",3.0,"JUN, JUL_2, AGO_2",2,4.0,1.3333333333333333,0.9428090415820634,2,4.0,0.26666666666666666,0.6798692684790381,0
2785699,"Diclofenac Generis MG, 100 mg Blister 30 Unidade(s) Caps LP...[30]",8.0,"JUN, JUL_2, AGO_2",2,3.0,1.0,0.816496580927726,12,21.0,1.4,0.9521904571390466,0
5863709,"Melatonina Generis MG, 2 mg Blister 60 Unidade(s) Comp LP...[60]",4.0,"JUN, JUL_2, AGO_2",2,3.0,1.0,0.816496580927726,8,10.0,0.6666666666666666,0.6992058987801011,0
5066329,"Doxazosina Generis MG, 4 mg x 30 comp lib prol...[30]",1.0,"JUN, JUL_2, AGO_2",2,2.0,0.6666666666666666,0.4714045207910317,3,3.0,0.2,0.4,0
5800149,"Rivastigmina Generis MG, 13.3 mg/24 h 30 Saqueta Adesivo transder...[30]",2.0,"JUN, JUL_2, AGO_2",3,6.0,2.0,0.0,15,28.0,1.8666666666666667,0.7180219742846006,0
2093193,"Parafinina, 145 mL x 1 sol oral mL...[1]",1.0,"JUN, JUL_2, AGO_2",2,3.0,1.0,0.816496580927726,7,11.0,0.7333333333333333,0.8537498983243799,0
5244744,"Ropinirol Generis Phar MG, 1 mg x 84 comp rev...[84]",3.0,"JUN, JUL_2, AGO_2",1,2.0,0.6666666666666666,0.9428090415820634,7,11.0,0.7333333333333333,0.9285592184789414,0
5775960,"Dutasterida/Tansulosina Aurovitas MG, 0.5 mg + 0.4 mg Blister 30 Unidade(s) Caps...[30]",2.0,"JUN, JUL_2, AGO_2",0,0.0,0.0,0.0,3,6.0,0.4,0.879393730551528,0
5602560,"Tiocolquicosido Generis MG, 4 mg x 30 comp...[30]",1.0,"JUN, JUL_2, AGO_2",2,2.0,0.6666666666666666,0.4714045207910317,9,9.0,0.6,0.48989794855663565,0
5037106,"Ebastina Generis MG, 10 mg Blister 20 Unidade(s) Comp revest pelic...[20]",7.0,"JUN, JUL_2, AGO_2",3,12.0,4.0,0.816496580927726,12,38.0,2.533333333333333,1.7074997966487597,0
5731518,"Metformina Generis MG, 1000 mg Blister 60 Unidade(s) Comp revest pelic...[60]",2.0,"JUN, JUL_2, AGO_2",2,2.0,0.6666666666666666,0.4714045207910317,4,4.0,0.26666666666666666,0.44221663871405337,0
5742770,"Eletriptano Generis MG, 40 mg x 6 comp rev...[6]",2.0,"JUN, JUL_2, AGO_2",1,1.0,0.3333333333333333,0.4714045207910317,4,4.0,0.26666666666666666,0.44221663871405337,0
5405782,"Naproxeno Generis MG, 500 mg Blister 20 Unidade(s) Comp GR...[20]",8.0,"JUN, JUL_2, AGO_2",3,15.0,5.0,1.4142135623730951,10,26.0,1.7333333333333334,2.0154955277107964,0
5594353,"Escitalopram Aurobindo MG, 20 mg Blister 56 Unidade(s) Comp revest pelic...[56]",3.0,"JUN, JUL_2, AGO_2",1,1.0,0.3333333333333333,0.4714045207910317,1,1.0,0.06666666666666667,0.24944382578492943,0
5831300,"Metformina/Sitagliptina Generis MG, 1000 mg + 50 mg Blister 56 Unidade(s) Comp revest pelic...[56]",6.0,"JUN, JUL_2, AGO_2",3,6.0,2.0,0.816496580927726,11,20.0,1.3333333333333333,1.1925695879998879,0
5719505,"Escitalopram Generis MG, 20 mg Blister 56 Unidade(s) Comp revest pelic...[56]",1.0,"JUN, JUL_2, AGO_2",1,1.0,0.3333333333333333,0.4714045207910317,1,1.0,0.06666666666666667,0.24944382578492943,0
5679063,"Rosuvastatina Aurovitas MG, 10 mg Blister 60 Unidade(s) Comp revest pelic...[60]",4.0,"JUN, JUL_2, AGO_2",3,4.0,1.3333333333333333,0.4714045207910317,6,8.0,0.5333333333333333,0.7180219742846007,0
5286307,"Esomeprazol Generis MG, 20 mg x 56 cáps gastrorresistente...[56]",0.0,"JUN, JUL_2, AGO_2",0,0.0,0.0,0.0,2,2.0,0.13333333333333333,0.3399346342395189,0
5831474,"Metilfenidato Generis MG, 36 mg Frasco 30 Unidade(s) Comp LP...[30]",2.0,"JUN, JUL_2, AGO_2",1,1.0,0.3333333333333333,0.4714045207910317,1,1.0,0.06666666666666667,0.24944382578492943,0
5061841,"Etinilestradiol/Gestodeno Generis MG, 0.02 mg + 0.075 mg Blister 21 Unidade(s) Comp revest...[21]",2.0,"JUN, JUL_2, AGO_2",1,1.0,0.3333333333333333,0.4714045207910317,7,9.0,0.6,0.7118052168020874,0
5164769,"Tramadol/Paracetamol Generis MG, 37.5 mg + 325 mg Blister 20 Unidade(s) Comp revest pelic...[20]",6.0,"JUN, JUL_2, AGO_2",3,18.0,6.0,1.632993161855452,14,66.0,4.4,2.4979991993593593,0
